Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-36.0,7.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,35.0,-38.0,4.0
supine,0.01,-0.03,1.0,0.79,-0.24,0.0,48.0,-10.0,21.0
side,-0.02,0.98,0.07,0.73,0.12,-0.18,61.0,-13.0,14.0
side,0.02,-1.02,-0.04,-2.01,4.33,3.42,-39.0,-10.0,-70.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.24,-6.0,-25.0,-59.0
sitting,-0.98,-0.16,0.08,-0.24,0.67,-0.61,-7.0,48.0,-19.0
supine,0.01,-0.01,1.0,0.12,0.12,0.06,48.0,-7.0,25.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.24,-5.0,-23.0,-61.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,32.0,-38.0,-3.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-22.0,-62.0
side,-0.02,0.98,0.08,-1.34,0.12,-0.12,61.0,-15.0,18.0
side,0.06,-1.01,0.03,3.54,-3.91,0.0,-31.0,-10.0,11.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-35.0,2.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-21.0,-65.0
sitting,-0.99,-0.04,0.01,0.24,0.18,0.06,-5.0,54.0,-29.0
unknown,-0.63,0.39,0.63,0.61,1.95,-5.92,17.0,13.0,25.0
side,0.02,-1.0,-0.17,0.18,0.18,-0.12,-34.0,-7.0,-74.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.18,34.0,-35.0,2.0
sitting,1.0,0.04,0.06,-0.06,0.0,-0.31,13.0,-43.0,-9.0
sitting,1.0,0.04,0.07,0.12,0.37,0.12,14.0,-41.0,-8.0
unknown,-0.63,0.56,0.49,0.31,1.53,-1.1,38.0,7.0,23.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-8.0,-24.0,-56.0
supine,0.02,-0.01,1.0,0.12,0.31,0.31,34.0,-38.0,0.0
sitting,-0.99,-0.02,-0.01,3.05,-6.96,-0.31,-5.0,54.0,-25.0
unknown,-0.6,0.41,0.65,2.69,5.62,-3.3,20.0,7.0,27.0
prone,-0.05,0.09,-0.99,-0.06,0.12,-0.18,-5.0,-21.0,-64.0
supine,0.02,-0.02,1.0,0.12,0.06,-0.12,47.0,-8.0,21.0
unknown,-0.63,0.55,0.5,0.12,1.53,-1.59,38.0,5.0,19.0
sitting,0.99,0.04,0.13,-0.18,0.85,0.31,12.0,-43.0,-6.0
supine,0.02,-0.03,1.02,9.16,0.67,21.85,49.0,-8.0,18.0
sitting,0.99,0.09,0.1,0.79,0.55,-0.49,15.0,-42.0,-5.0
unknown,-0.33,0.44,0.81,-0.24,1.16,-0.92,73.0,24.0,2.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.18,34.0,-38.0,2.0
unknown,0.71,0.03,-0.09,-79.59,128.85,-164.25,4.0,-34.0,-4.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,33.0,-35.0,3.0
side,0.02,-1.0,-0.15,2.01,0.24,-0.12,-36.0,-5.0,-84.0
unknown,-0.66,0.49,0.52,0.43,1.22,-0.61,32.0,7.0,19.0
unknown,-0.55,0.09,0.88,-3.85,-6.77,4.09,45.0,19.0,10.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.12,48.0,-10.0,16.0
side,-0.02,-1.0,0.17,-27.71,-9.09,6.1,-28.0,2.0,18.0
sitting,-0.99,-0.02,0.1,-6.35,31.43,16.72,-6.0,54.0,-25.0
unknown,-0.35,-0.62,-0.7,-4.33,-5.07,-1.95,-26.0,3.0,-48.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,34.0,-36.0,2.0
side,-0.03,-1.01,0.02,-15.69,-2.26,2.2,-32.0,0.0,8.0
side,-0.01,-1.0,0.16,0.67,0.18,-0.24,-26.0,1.0,13.0
unknown,0.66,-0.56,-0.48,-0.43,0.43,3.17,-17.0,-36.0,-29.0
sitting,-0.98,-0.09,0.1,-0.24,-0.49,-0.24,-6.0,52.0,-24.0
sitting,-0.99,-0.02,-0.01,-0.12,-0.06,-0.31,-5.0,52.0,-28.0
unknown,-0.51,0.49,0.65,-1.95,0.67,-6.16,55.0,25.0,-10.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-23.0,-61.0
supine,-0.0,-0.05,1.01,-0.18,-1.04,-17.88,47.0,-14.0,20.0
side,-0.02,-1.01,0.05,57.98,3.05,-3.36,-32.0,0.0,7.0
side,0.02,-0.99,-0.19,0.49,0.12,-0.06,-32.0,-7.0,-81.0
side,-0.0,0.96,0.02,0.31,0.12,-0.06,62.0,0.0,-68.0
side,0.0,0.96,0.02,0.37,0.12,-0.12,61.0,-1.0,-69.0
sitting,1.0,0.06,0.05,0.43,0.18,-0.61,14.0,-43.0,-12.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.24,-4.0,-23.0,-60.0
unknown,-0.74,0.41,0.47,0.43,-19.47,-37.41,41.0,12.0,11.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,33.0,-36.0,0.0
unknown,-0.57,0.39,0.7,-0.31,-0.18,1.1,16.0,6.0,25.0
supine,0.02,-0.03,1.0,0.06,0.24,0.18,49.0,-9.0,22.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,32.0,-35.0,0.0
prone,-0.05,0.09,-0.99,0.0,0.24,-0.12,-4.0,-23.0,-62.0
unknown,0.84,0.41,0.6,-5.98,10.74,-9.95,2.0,-29.0,-2.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,35.0,-37.0,0.0
supine,0.01,-0.04,1.0,-1.34,0.73,-3.11,47.0,-8.0,19.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,69.0,1.0,-63.0
side,-0.02,-1.01,-0.0,-6.9,-2.99,-2.01,-35.0,-3.0,8.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-37.0,1.0
sitting,0.96,0.2,0.14,0.24,1.16,-0.12,19.0,-40.0,-3.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-23.0,-58.0
unknown,-0.33,0.44,0.81,-0.49,2.93,-3.48,67.0,24.0,6.0
side,0.01,-0.96,0.31,0.24,0.12,-0.18,-21.0,2.0,24.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,33.0,-37.0,1.0
side,0.02,-1.01,0.05,0.06,0.18,-0.06,-42.0,-7.0,-66.0
unknown,0.76,-0.07,0.68,-2.62,1.59,3.05,29.0,-28.0,2.0
sitting,-0.99,-0.02,-0.04,0.37,-0.49,-0.73,-2.0,55.0,-25.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-35.0,3.0
side,0.02,-1.01,0.06,0.18,0.12,-0.12,-42.0,-9.0,-61.0
side,-0.01,-0.98,0.25,-53.96,-3.91,13.43,-28.0,0.0,15.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-22.0,-61.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-5.0,-22.0,-60.0
sitting,1.0,0.03,0.07,-0.61,-0.92,5.62,15.0,-43.0,-9.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-38.0,6.0
side,0.0,-0.99,0.29,-60.42,-7.69,4.82,-23.0,2.0,27.0
side,0.02,-1.01,0.02,-0.24,0.18,-0.24,-42.0,-6.0,-68.0
sitting,0.99,0.05,0.13,0.06,0.73,-0.06,12.0,-42.0,-7.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.24,-7.0,-21.0,-62.0
side,-0.02,0.96,0.04,-10.38,52.67,-5.92,60.0,-4.0,-69.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-23.0,-58.0
side,-0.02,0.98,0.07,-0.31,0.18,-0.12,59.0,-13.0,14.0
sitting,-0.98,-0.09,0.06,-0.43,0.43,-0.43,-5.0,55.0,-24.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-21.0,-57.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-3.0,-23.0,-56.0
side,-0.02,0.97,0.11,-1.95,0.12,0.0,59.0,-16.0,18.0
unknown,-0.54,0.46,0.68,0.37,-1.59,0.12,67.0,29.0,-8.0
side,-0.02,0.97,0.1,0.98,0.18,-0.12,60.0,-10.0,12.0
side,0.02,-1.0,-0.15,0.92,0.12,-0.12,-35.0,-5.0,-76.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,32.0,-36.0,1.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-34.0,4.0
side,-0.03,0.98,0.01,-0.18,-0.37,0.0,64.0,-14.0,13.0
supine,0.01,-0.02,1.0,-0.06,0.06,-0.24,33.0,-36.0,0.0
prone,-0.05,0.1,-0.99,0.06,0.12,-0.12,-6.0,-23.0,-62.0
side,-0.01,-1.0,0.14,-1.28,-0.06,-0.06,-29.0,0.0,13.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,63.0,2.0,-68.0
sitting,1.0,0.03,0.09,0.24,0.06,0.24,12.0,-42.0,-13.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.12,33.0,-38.0,6.0
side,0.01,0.96,-0.01,-0.31,0.61,-0.12,61.0,-2.0,-70.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-3.0,-22.0,-62.0
unknown,0.66,-0.51,0.62,4.94,2.81,1.22,9.0,-30.0,7.0
side,0.02,-1.0,-0.16,-0.49,0.18,-0.12,-36.0,-6.0,-74.0
sitting,1.0,0.04,0.06,0.61,0.67,0.31,14.0,-45.0,-13.0
prone,-0.05,0.09,-1.0,0.0,0.18,-0.18,-5.0,-23.0,-62.0
side,0.02,0.96,-0.05,-2.01,1.16,-0.31,60.0,-4.0,-70.0
prone,-0.05,0.09,-0.99,-0.06,0.24,-0.24,-5.0,-24.0,-64.0
supine,0.02,-0.02,1.0,0.06,0.0,-0.18,49.0,-9.0,18.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-38.0,6.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-6.0,-23.0,-57.0
prone,-0.05,0.09,-0.99,-0.06,0.18,-0.18,-5.0,-22.0,-60.0
sitting,-0.99,-0.03,-0.04,0.06,0.55,0.31,-4.0,54.0,-30.0
unknown,-0.34,0.41,0.82,4.94,-1.83,1.53,70.0,26.0,6.0
sitting,1.0,0.06,0.06,0.31,-0.12,-0.55,13.0,-45.0,-7.0
sitting,-0.98,-0.08,0.05,0.06,-0.06,-0.67,-4.0,53.0,-22.0
side,-0.02,0.98,0.04,2.26,-0.18,-0.18,60.0,-11.0,15.0
sitting,-0.99,-0.03,-0.02,-1.28,4.64,4.46,-3.0,53.0,-30.0
sitting,-0.98,-0.15,0.08,0.49,0.06,0.12,-8.0,50.0,-20.0
sitting,-0.99,-0.02,-0.04,0.0,0.37,0.12,-3.0,55.0,-31.0
supine,0.01,-0.02,1.0,-0.06,0.06,-0.24,32.0,-36.0,5.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-4.0,-21.0,-60.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-6.0,-23.0,-60.0
sitting,0.99,0.1,0.1,0.12,-0.37,-0.43,16.0,-41.0,-5.0
side,0.01,0.96,-0.0,0.24,-0.12,-0.06,62.0,-1.0,-66.0
side,0.02,-1.01,-0.05,-0.49,0.18,-0.12,-43.0,-6.0,-73.0
sitting,1.0,0.05,0.06,0.18,0.18,-0.06,15.0,-44.0,-7.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-23.0,-61.0
supine,0.02,-0.02,1.0,0.06,0.31,-0.24,51.0,-8.0,21.0
sitting,1.0,0.05,0.08,1.1,1.22,-1.77,15.0,-41.0,-8.0
side,0.0,-1.0,0.15,0.0,0.31,-0.18,-29.0,-7.0,13.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-7.0,-24.0,-60.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,34.0,-34.0,1.0
sitting,0.99,0.02,0.11,1.77,1.71,0.12,15.0,-42.0,-10.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-22.0,-58.0
side,-0.02,0.96,0.09,-3.78,0.37,-1.16,65.0,-2.0,-65.0
unknown,-0.64,0.51,0.53,1.65,1.34,-1.22,33.0,5.0,18.0
sitting,0.99,0.04,0.14,0.0,0.0,-0.12,13.0,-41.0,-10.0
sitting,-0.99,-0.03,0.01,0.18,-0.18,0.31,-4.0,53.0,-29.0
sitting,-0.99,-0.11,0.08,-0.37,4.33,1.28,-8.0,52.0,-21.0
side,-0.02,0.98,0.07,0.67,0.12,-0.18,62.0,-13.0,19.0
side,-0.03,0.97,0.1,-3.23,0.98,0.0,61.0,-15.0,15.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-5.0,-24.0,-63.0
sitting,0.99,0.05,0.09,0.61,2.32,0.49,15.0,-42.0,-8.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,35.0,-34.0,-3.0
sitting,1.0,0.05,0.06,0.06,0.49,0.98,12.0,-44.0,-8.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.18,49.0,-8.0,23.0
side,0.02,-1.0,-0.16,2.26,0.24,-0.06,-37.0,-5.0,-77.0
sitting,-0.99,-0.11,0.03,-0.24,0.12,1.22,-7.0,52.0,-27.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-23.0,-61.0
sitting,1.0,0.02,0.09,1.04,0.55,0.18,13.0,-41.0,-10.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,61.0,2.0,-67.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-24.0,-57.0
side,-0.01,-1.0,0.14,0.85,-0.43,-0.73,-29.0,0.0,12.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-6.0,-23.0,-62.0
side,-0.03,-1.01,-0.02,-3.91,0.0,-0.31,-33.0,0.0,9.0
sitting,0.99,0.03,0.11,0.18,1.16,0.12,12.0,-40.0,-11.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-4.0,-22.0,-61.0
side,0.0,-1.01,-0.05,2.81,0.61,0.06,-39.0,-12.0,-69.0
sitting,1.0,0.05,0.06,0.61,0.92,0.37,15.0,-41.0,-6.0
unknown,-0.61,0.57,0.58,-3.17,-6.29,13.43,25.0,5.0,11.0
sitting,0.98,0.14,0.14,-0.31,-0.37,0.85,16.0,-42.0,-8.0
unknown,-0.66,0.56,0.46,0.85,-2.81,3.97,38.0,6.0,23.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.18,35.0,-36.0,1.0
unknown,-0.72,0.47,0.39,-0.12,-1.4,-15.99,41.0,16.0,12.0
sitting,-0.98,-0.09,0.06,-0.06,0.18,0.24,-5.0,51.0,-26.0
side,0.0,0.96,0.02,0.06,0.24,-0.12,63.0,-2.0,-69.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-3.0,-25.0,-61.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,59.0,-12.0,12.0
side,0.01,0.96,-0.0,0.92,0.12,-0.24,60.0,-2.0,-68.0
sitting,-0.99,-0.02,-0.04,0.37,-1.16,-0.12,-2.0,54.0,-36.0
side,-0.03,0.97,0.09,-0.55,0.18,-0.18,59.0,-15.0,16.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-4.0,-24.0,-62.0
sitting,1.0,0.05,0.06,0.79,0.85,-0.67,14.0,-43.0,-7.0
supine,0.01,-0.02,1.0,-0.06,0.12,-0.18,32.0,-38.0,4.0
unknown,-0.66,0.29,0.66,4.76,6.35,-1.46,13.0,8.0,26.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.24,32.0,-36.0,3.0
supine,0.01,-0.01,1.0,-0.06,0.06,-0.24,34.0,-36.0,0.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-50.0,-97.0
side,0.01,-0.93,0.46,-117.74,-0.24,6.47,-18.0,0.0,27.0
supine,0.01,-0.02,1.0,0.0,0.0,-0.18,32.0,-36.0,4.0
side,-0.01,-0.99,0.2,-1.1,0.0,0.0,-27.0,4.0,18.0
unknown,-0.68,0.48,0.5,-5.37,0.61,-1.4,34.0,8.0,21.0
supine,0.01,-0.01,1.0,-0.06,0.18,-0.12,34.0,-39.0,4.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.18,33.0,-36.0,0.0
side,-0.03,0.98,0.0,0.98,-0.37,-0.49,63.0,-12.0,13.0
side,-0.01,0.96,0.04,-6.29,0.37,1.04,66.0,-3.0,-64.0
unknown,-0.25,-0.52,0.61,-8.91,-9.09,-30.46,2.0,0.0,20.0
side,0.02,-1.0,-0.16,0.92,0.12,-0.06,-35.0,-6.0,-80.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.24,33.0,-36.0,0.0
side,0.02,-1.0,-0.16,0.0,0.12,-0.06,-34.0,-7.0,-78.0
sitting,-0.98,-0.09,0.06,0.12,-0.06,-0.85,-4.0,51.0,-26.0
unknown,-0.51,0.52,0.66,-1.71,-0.49,-0.73,71.0,24.0,-14.0
sitting,-0.99,-0.08,0.06,-1.16,-2.62,4.33,-4.0,52.0,-18.0
unknown,-0.59,0.37,0.67,0.31,0.24,-0.85,17.0,8.0,23.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.06,-4.0,-23.0,-59.0
side,0.02,-0.99,-0.2,-0.79,0.12,-0.12,-34.0,-4.0,-80.0
sitting,-0.98,-0.08,0.06,-1.4,-0.06,1.89,-4.0,54.0,-27.0
unknown,0.5,0.38,0.44,54.26,-259.28,242.49,3.0,-43.0,-5.0
side,0.02,-1.01,-0.02,-1.59,0.79,-0.12,-41.0,-6.0,-71.0
sitting,-0.99,-0.02,-0.03,-0.73,1.59,0.31,-4.0,55.0,-33.0
sitting,-0.98,-0.15,0.07,-1.95,1.4,-1.95,-8.0,51.0,-26.0
prone,-0.05,0.09,-0.99,0.06,0.0,-0.12,-3.0,-21.0,-61.0
side,-0.02,0.97,0.11,-2.44,0.18,-0.06,58.0,-12.0,18.0
side,-0.02,0.98,0.07,0.12,0.18,-0.24,60.0,-15.0,18.0
unknown,-0.65,0.42,0.6,-1.1,1.46,-1.89,21.0,10.0,24.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-4.0,-22.0,-61.0
sitting,-0.98,-0.1,0.08,0.24,0.18,0.43,-7.0,52.0,-28.0
side,-0.01,-0.98,0.25,0.12,-0.06,-0.18,-25.0,2.0,23.0
sitting,0.96,0.2,0.15,0.55,0.12,-0.79,21.0,-42.0,-7.0
sitting,-0.98,-0.02,0.03,-0.24,2.5,0.55,-4.0,53.0,-24.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-6.0,-23.0,-61.0
sitting,-0.98,-0.09,0.06,0.18,0.18,-0.06,-5.0,53.0,-26.0
sitting,1.0,0.0,0.06,0.06,0.18,0.06,12.0,-43.0,-6.0
sitting,-0.99,-0.03,-0.03,-0.31,0.55,-0.37,-5.0,52.0,-31.0
sitting,-0.98,-0.09,0.1,0.37,-0.37,-0.73,-8.0,51.0,-26.0
sitting,0.99,0.09,0.1,0.06,0.31,-0.12,16.0,-42.0,-5.0
side,0.04,-1.01,-0.02,19.17,2.38,-5.49,-32.0,-7.0,4.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.12,46.0,-12.0,22.0
supine,0.01,-0.01,1.0,-0.06,0.18,-0.18,32.0,-37.0,0.0
supine,0.01,-0.02,1.0,0.0,0.0,-0.24,32.0,-36.0,4.0
sitting,-0.98,-0.09,0.06,0.31,-0.06,-0.31,-7.0,51.0,-28.0
sitting,-0.98,-0.02,-0.03,0.06,0.43,0.12,-4.0,55.0,-25.0
sitting,0.97,0.18,0.13,0.0,0.31,-0.61,19.0,-43.0,-5.0
side,0.01,-0.99,0.19,0.18,-0.06,-0.43,-24.0,-7.0,16.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.24,35.0,-37.0,5.0
prone,-0.05,0.09,-1.0,0.06,0.18,-0.18,-6.0,-21.0,-61.0
side,0.06,-1.01,0.05,0.0,-0.06,0.61,-32.0,-12.0,9.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,34.0,-37.0,3.0
side,0.01,-1.01,0.03,-28.69,-2.69,1.89,-43.0,-11.0,-68.0
sitting,0.98,0.17,0.09,0.0,0.24,-0.12,18.0,-42.0,-7.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-22.0,-64.0
sitting,-0.99,-0.01,0.01,-0.18,-0.06,-0.06,-2.0,53.0,-25.0
supine,0.02,-0.04,1.0,0.12,0.24,-0.37,34.0,-36.0,3.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-4.0,-22.0,-59.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-21.0,-61.0
sitting,-0.98,-0.01,-0.03,-0.37,-0.55,-0.85,-3.0,54.0,-30.0
supine,0.02,-0.03,1.0,0.24,0.12,-1.4,47.0,-10.0,23.0
side,-0.02,-1.0,0.12,2.32,0.12,-0.55,-28.0,-2.0,11.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-23.0,-57.0
side,0.02,-1.01,0.02,-0.31,0.18,-0.12,-42.0,-8.0,-66.0
unknown,-0.34,0.45,0.81,0.92,0.31,0.06,73.0,25.0,5.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.24,32.0,-38.0,4.0
unknown,-0.54,0.45,0.68,1.59,0.31,0.24,68.0,30.0,-8.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,35.0,-35.0,3.0
side,0.01,0.96,0.01,-0.31,-0.24,-0.37,61.0,-4.0,-61.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-23.0,-57.0
sitting,-0.97,-0.18,0.08,0.24,-0.98,-1.65,-7.0,49.0,-22.0
unknown,-0.63,0.39,0.65,-5.86,-1.16,-0.92,18.0,6.0,18.0
unknown,-0.57,0.39,0.69,1.34,-0.98,0.61,16.0,3.0,27.0
side,0.02,-1.01,0.02,0.06,0.18,-0.18,-42.0,-9.0,-71.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.18,35.0,-37.0,4.0
sitting,0.99,0.09,0.09,-0.18,0.31,0.55,15.0,-43.0,-7.0
side,-0.02,0.97,0.09,0.06,0.18,-0.06,60.0,-11.0,16.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,58.0,-4.0,-71.0
side,-0.02,0.97,0.1,-0.73,0.18,-0.12,60.0,-10.0,15.0
side,0.01,0.96,-0.01,0.24,0.12,-0.12,63.0,-3.0,-68.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-24.0,-60.0
side,-0.02,-1.01,0.1,0.67,0.12,-0.18,-30.0,0.0,13.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.18,-4.0,-22.0,-61.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,32.0,-36.0,3.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-24.0,-61.0
side,0.02,-1.01,0.05,0.12,-0.43,-0.06,-42.0,-9.0,-67.0
sitting,1.0,0.05,0.06,0.37,0.18,-1.46,12.0,-42.0,-5.0
supine,0.01,-0.03,1.0,0.0,0.06,-0.18,49.0,-8.0,15.0
side,-0.03,0.98,0.0,-0.06,0.31,-0.18,63.0,-12.0,8.0
side,0.01,0.96,0.0,0.67,0.0,0.0,63.0,-2.0,-69.0
supine,0.01,-0.02,1.0,-0.12,0.24,-0.18,35.0,-35.0,3.0
side,0.0,-1.0,0.16,0.06,0.0,-0.24,-28.0,-7.0,15.0
unknown,-0.63,0.57,0.47,-0.92,0.37,0.61,39.0,5.0,21.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,35.0,-37.0,0.0
unknown,0.83,0.31,0.48,4.46,-3.23,-0.92,3.0,-28.0,0.0
sitting,0.96,0.2,0.14,-0.67,-1.4,-0.67,21.0,-39.0,-7.0
supine,0.01,-0.03,1.0,0.12,0.0,-0.55,49.0,-11.0,21.0
supine,0.01,-0.01,1.0,0.12,0.06,-0.18,35.0,-36.0,8.0
sitting,-0.98,-0.09,0.06,0.06,0.24,-0.18,-5.0,52.0,-25.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.18,34.0,-36.0,2.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,33.0,-39.0,1.0
sitting,-0.98,-0.08,0.07,0.79,-1.16,-1.04,-7.0,52.0,-26.0
sitting,0.99,0.09,0.1,-2.62,-2.69,-1.53,16.0,-44.0,-7.0
sitting,-0.98,-0.1,0.08,1.65,0.31,0.67,-8.0,51.0,-28.0
unknown,-0.66,0.4,0.6,1.1,3.3,-1.89,19.0,9.0,20.0
side,0.02,-1.01,0.04,-3.17,0.12,-0.12,-44.0,-8.0,-66.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,34.0,-34.0,3.0
unknown,-0.54,0.45,0.68,0.18,-0.24,-0.24,68.0,29.0,-5.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,32.0,-37.0,6.0
sitting,0.99,0.09,0.11,-0.67,-0.79,-0.18,15.0,-40.0,-9.0
unknown,0.68,-0.52,0.56,0.37,0.85,0.12,9.0,-28.0,6.0
unknown,0.58,0.31,0.75,7.45,5.19,6.65,-1.0,-20.0,-2.0
sitting,-0.99,-0.02,-0.05,0.24,-0.06,-0.73,-2.0,54.0,-34.0
unknown,-0.57,0.4,0.69,-0.67,1.83,-0.61,17.0,6.0,26.0
sitting,0.99,0.1,0.1,0.31,0.49,0.12,15.0,-42.0,-6.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-24.0,-60.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,32.0,-37.0,1.0
supine,0.01,-0.01,1.0,2.56,0.98,-24.6,53.0,-4.0,18.0
side,0.01,-1.0,0.15,-0.67,0.31,0.12,-27.0,-8.0,15.0
side,0.0,0.97,0.02,-3.36,-0.06,-0.73,63.0,-1.0,-68.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,33.0,-37.0,2.0
side,-0.02,0.98,0.04,-9.7,5.98,0.37,64.0,-7.0,18.0
sitting,-0.98,-0.1,0.09,-0.43,0.92,0.79,-7.0,49.0,-22.0
unknown,-0.67,0.4,0.59,0.79,-1.1,1.77,21.0,10.0,26.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,35.0,-39.0,0.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-24.0,-62.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.24,35.0,-38.0,3.0
sitting,1.0,0.0,0.05,0.49,-0.06,-0.49,12.0,-45.0,-10.0
unknown,-0.61,0.47,0.55,-1.71,3.05,-0.79,25.0,9.0,19.0
sitting,-0.98,-0.02,0.03,0.0,-0.79,0.06,-3.0,53.0,-24.0
supine,0.01,-0.03,1.0,0.43,-0.06,-0.12,48.0,-8.0,19.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.12,33.0,-36.0,6.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,58.0,-14.0,20.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.24,34.0,-35.0,1.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-94.0,-89.0
prone,-0.05,0.09,-1.0,0.0,0.12,-0.18,-5.0,-22.0,-62.0
